neu,รู้หรือไม่ว่ากระจังหน้ารถยนต์ในภาพนี้ เป็นกระจังหน้าของรถยนต์ฮอนด้ารุ่นอะไรบ้าง? 😊ถ้าเป็นแฟนพันธุ์แท้ฮอนด้าตัวจริง ต้องตอบได้ถูกต้องอย่างแน่นอน อีโมติคอน wink;) #EnjoyHondaThailand #HondaBaanphai
q,ดีแม็ค4ประตู สีขาว คันข้างๆดาวน์เท่ารัยค่าบ ผ่อนเดือนเท่ารัย
neu,#อีซูซุดีแมกซ์ #ซ่อมกระจกไฟฟ้าขวาหน้ากดไม่ขึ้นไม่ลง
neu,ถ้านิสสันเอาเจ้านี่มา ผมว่าแร็พเตอร์ก็มีหนาวบ้างล่ะ
q,คู่แข่งเขาไปถึงไหนกันแล้วทำไมถึงพึ่งมา เอ้า แต่ม่ช้าดีกว่าไม่มา สาวกนิสสันรอดู ว่าถุกใจป่าว
pos,รถ ลดทุกยี่ห้อ มันก็แค่พาหนะ แล้วแต่คนชอบ ผมใช้มาทั้งโตโยต้า ฟอร์ด นิสสัน มีดีต่างกันไป
neu,เหลือแต่ MU-X ที่ถุงลม2ใบ
neu,:: Mitsubishi เรียกแขก! ปล่อย Mirage รุ่นพิเศษ Limited Edition 2018 มากระตุ้นยอดขาย . ไม่ปล่อยในรถใน Segment เดียวกันอย่าง Suzuki Swift 2018 โฉมใหม่เฉิดฉาย โดดเด่นอยู่เจ้าเดียวในช่วงนี้ ค่ายตราเพชรทรีไดมอนด์ Mitsubishi ก็ได้กระตุ้นตลาดรถอีโคคาร์ด้วยเหมือนกัน กับการแนะนำ Mitsubishi Mirage Limited Edition ใหม่ รุ่นพิเศษที่ถูกตกแต่งเพิ่มความสวย สปอร์ตทั้งภายใน และภายนอก ดูสดใหม่น่าขับยิ่งกว่าเดิม
neu,หล่อจังเลยครับ(โชว์กล้ามหน่อย...) #ToyotaBuzz #อาร์ตพศุตม์
neg,🚙 All-new Honda Civic Hatchback คันที่อยู่ในวงสีแดง คันที่ 4 นับจากทางซ้าย และอยู่ในแถวที่ 2 นับจากแถวล่างนะคะ #แอบเสียดายคะซื้อรุ่นELไป #EnjoyHondaThailand #ilovecivic
neu,ข้อ D รถ Toyota Hilux revo รุ่นRocco เป็นรถรุ่นที่หายไป #HiluxRevoThailand
neu,"มาสด้า ชูจุดเด่น ""มาสด้า 3 ใหม่ และ ""เอ็มเอ็กซ์ 5 เกียร์ธรรมดา"" ในงานบางกอก อินเตอร์เนชั่นแนล มอเตอร์โชว์ #Autoworldthailand #AutoNews #Mazda #Mazda3 #MazdaMX5 #MotorShow2018 #มาสด้า #ข่าวสารยานยนต์"
neu,เจ้าพ่อตลาดวายว่าไงจ๊ะ พอมีรถสวยๆ พอที่จะเอามาสู้กับคู่แข่งได้เนี่ย จะเอามาขายก่อนเค้ามั๊ย ตอนนี้ Camry เค้าก็อ่อนข้อให้แล้ว ไม่เอามาขายก่อน ส่วน accord เค้าก็สงสารเห็นว่าเป็นยุ่นเหมือนกัน ค่อยเอามาขายโน้นเผลอๆ จะปีหน้า นิสสันไทยแลนด์จะหยิ่ง ยืนหยัดเป็นเจ้าพ่อตลาดวายต่อไปหรือ โปรดติดตามชมคร้าบบบบบ
neu,รีวิว Ford Everest 3.2 Titanium+ 2018 ใหม่ คราวนี้ขับกินฝุ่นไกลถึงลาวใต้
neu,นิสสัน มีโปรโมชั่นถ่ายน้ำมันเครื่องเทศกาลสงกรานต์มั้ยครับ
neu,นิสสันจู๊คมีไหม ราคาเท่าไหร่
neg,จะรุ่นไหนก็แล้วแต่ ... ไฟฟอร์จูนเนอร์แม่งสว่างยันดาวพุธ สว่างกว่าอนาคตกุอีกกกกกกก
pos,สุดยอดเลยครับ Nissan รุ่นนี้อเนกประสงค์ภายในก็สวยงามหรูหราครับลองขับมาแล้ว
neu,เมื่อคู่แข่งเปิดตัวสายแรงออกมา #Toyota มีหรือจะยอม พวกเขาส่ง Toyota Tacoma และผองเพื่อนกระบะปูพรม สายลุย ด้วยรุ่น TRD Pro รถในภาพนี่คือ Toyota Tacoma TRD Pro (คลาสเดียวกับรีโว่บ้านเรา) แต่งเต็มจากโรงงาน ใช้ช๊อกจาก Fox Racing เหมือนแรพเตอร์ รายละเอียดอื่นๆ ลองไปอ่านได้ครับ https://www.ridebuster.com/toyota-tacoma-trd-pro-us/
neu,ฮุนได 2.2ล้านไม่ใช่หรือครับ
neu,MG ออกแบบมาพร้อมสมรรถนะคุณภาพสูง รองรับความปลอดภัยในการใช้งาน มั่นใจในทุกเว้นทางเมื่อขับขี่ MG
neu,Dmax สีประตูครับ รารวมส่งเท่าไร
pos,Mg หรอคืะ ผ่านเลย ขับสนุก เครื่องแน่นมาก
neu,ฟอร์จูนเนอร์เครื่อง 2.5 หรือ 3.0ครับสีขาว
q,ผมซื้อวีออส 2006 มือสองมา ต้องดูแลอะไรเป็นพิเศษมั้ยครับ วิ่งมาแสนเก้ากว่าๆครับ
neu,จากรูปถ้าใช่รีโว่ต้องเหยียบครัชก่อนสตาร์ทค่อยติดครับ
neu,หลุดภาพ ชุดมาตรวัดดิจิตอล คาดว่าติดตั้งใน All NEW Mazda 3 ที่จะเปิดตัวในปี 2019 นี้ !
neu,ดูไม่เก่า มองบนถนนนี่คือเด่นมาก ขนาดน่าจะออกมาเกือบ10ปีได้แล้วมั้งยังสวยอยู่เลย และจริงๆให้เดาต้นแบบของมันก็คือ Nissan Gripz Concept นั่นเอง
pos,"8 รางวัลเกียรติยศสำหรับอีซูซุในงาน “รถยอดเยี่ยมแห่งปี 2018”... บทพิสูจน์รถคุณภาพขวัญใจมหาชนและโครงการเพื่อสังคมอันเป็นเอกลักษณ์ของอีซูซุ 💙 The Most Popular Pickup : Isuzu D-Max 1.9 Ddi Blue Power 💙 The Best 4X2 Pickup under 2,500 cc : Isuzu D-Max 1.9 Ddi Blue Power 💙 The Best Fuel Economy Pickup under 2,500 cc: Isuzu D-Max 1.9 Ddi Blue Power 💙 The Best Eco-friendly Pickup : Isuzu D-Max 1.9 Ddi Blue Power 💙 The Best 4X4 Pickup under 3,200 cc : Isuzu D-Max V-Cross 💙 The Best 4X2 PPV Diesel under 3,200 cc : Isuzu MU-X 3.0 Ddi Blue Power 💙 The Most Innovative Diesel Engine : Isuzu 1.9 Ddi Blue Poer 💙 The Best CSR Project of the Year : The “Isuzu Gives Water...for Life” Project"
q,นาวาร่า NP300 จะเปลี่ยนโฉมเมื่อไหร่ครับ
neg,เข็ดแล้ว..กับนิสสันประเทศไทย
neg,พี่สายพานหน้าเครื่องวีออส2010เปลี่ยนแล้วยังดังอยู่มันเป็นอะไรครับ
neu,ฮุนได H1 ขอราคาด้วยครับ
q,Yaris​ Ativ​ ใช้เกียร์​ตัวนี้มั้ยครับช่าง
neu,6 เกียร์ทุกรุ่น เครื่อง2200cc พอ ปล.ผมก็ใช้revo 4ประตูนะ( Isuzu 1.9 ภาษีสองพันกว่าบาท Toyota 2.4 สี่พันกว่าบาท) revo ตัว5 เกียร์ 90/Hrs รอบเครื่อง 2000 revo ตัว6เกียร์130/Hrs รอบเครื่อง 2000
neu,รู้ไหม ? ว่าห้องสัมภาระด้านท้ายของ ฮอนด้า ซิตี้ ใหม่ จุได้ถึง 536 ลิตร และยังสามารถพับเบาะด้านหลัง เพิ่มความสะดวกสบายมากยิ่งขึ้น #NewHondaCity #EnjoyHondaThailand #VGroupHonda
neu,19 - 23 ก.พ. 61 นี้ เชิญสัมผัสประสบการณ์จริง All new SUZUKI SWIFT 2018 พร้อมเงื่อนไขพิเศษ ดอกเบี้ยเริ่มต้น 1.89%*ต่อปี แล้วพบกันที่ KKP Tower อโศก ตั้งแต่เวลา 9.00 - 19.00 น. รายละเอียดเพิ่มเติม http://www.kiatnakin.co.th/promotion-detail.php?id=162 (* เงื่อนไขเป็นไปตามที่ธนาคารกำหนด)
pos,ดีแม็กตอนเดียวนี่ทำยังงัยจะให้ขนของสู้ revo กับ navara ได้อ่ะคับ โดยที่ไม่ยุ่งกับเครื่องเลย ขน
neu,วันนี้ทดสอบ Nissan NP300 Navara MY18 ครับ เดี๋ยวมีรีวิวมาฝากเพื่อนๆ เหมือนเดิมนะครับ
neg,จากใจเลยนะ วีโก้ บ้าพลัง กับ ดีแม็กซ์ ดันราง จบ!
neg,เกลียดฟอร์จูนเนอร์นั่งทีไรปวดหัวจะอ้วกทุกที! 🤮🤢
q,ซีวิค fb สีดำ ราคาเท่าไหร่ ออกรถเท่าไหร่
pos,มาสด้าใหญ่ๆ ไม่ เล็กๆทำครับ ฮาตรง 2 ยกสูง แม่งโคตรใช่ ผมลุกไปนั่ง 2 นั่ง CX 3 คิดในใจทำไมมันไม่ต่างกันเลยวะ แต่ MG หน้าตาสวย คันใหญ่ เครื่องกะ เกียร์กากไปหน่อย สรุป เอาขับมันส์ๆคนเดียวไม่สนใจคนนั่งว่าอึดอัดก็ CX3 ครับ ถ้าชอบใหญ่ๆ นั่งสบาย ไม่สนใจเครื่องกะเกียร์ ที่ล้าหลังก็ MG ไป ฮ่าๆๆๆๆ ปล. แอบหวังว่ามาสด้าจะทำรถให้นั่งสบายกว่านี้ครับ เพราะทุกคลาส แม่งเล็กกว่าคู่แข่งหมด
neu,นิสสันในภาพยังเป็นรถยนต์ต้นแบบ แต่ที่มีขายแล้วคือเทสล่า Tesla model X ที่วิ่งได้หกร้อยกว่ากิโลเมตรต่อการชาร์ทไฟหนึ่งครั้งครับ มีขายแล้วด้วย
neu,คาราวานรถอะไรคับ Mu-x หรือ D-Max คับ
neu,พรุ่งนี้ทางบริษัทฯ มีการจัดงาน ISUZU MU-X Day ที่โรบินสันกาญจนบุรี มีแคมเพจน์พิเศษมากมายด้วยคะ ยังไงเรียนเชิญคุณลูกค้านะคะ 😁
neu,ใครที่ยังไม่ได้คว้าความคุ้มค่านี้ พลาดไม่ได้แล้วนะครับ สำหรับผู้ที่สนใจจะออกรถยนต์มิตซูบิชิทุกรุ่น รับทันทีกับข้อเสนอมั่นใจด้วยแพ็กเกจ 5 ปี ดูแลดีถึงใจ *ฟรี! 5 ปี ค่าบำรุงรักษาตามระยะ *ฟรี! 5 ปี บริการช่วยเหลือฉุกเฉิน 24 ชม. *ฟรี! 1 ปี ประกันภัยชั้นหนึ่ง พร้อมรับประกันคุณภาพ และฟรีค่าแรงเช็คระยะ 5 ปี วันนี้ ถึง วันที่ 30 เมษายนนี้ เท่านั้น
neu,ก้าวข้ามทุกอุปสรรคสู่ความสำเร็จด้วยเทคโนโลยีอัจฉริยะใน นิสสัน นาวารา ใหม่! ครั้งแรกในรถปิคอัพที่มีกล้องมองภาพรอบทิศทาง AVM (Around View Monitor) กล้อง 4 จุด ภายนอกรอบคันที่ช่วยให้คุณเห็นในจุดที่คนอื่นไม่เห็น พร้อมพลังแรง 190 แรงม้า เอาชนะทุกความท้าทาย มั่นใจได้ทุกสถานการณ์ ออกนาวาราวันนี้ รับดอกเบี้ย 0% ฟรีประกันภัยชั้น 1 สัมผัสได้แล้วที่สยามนิสสันนครสวรรค์ทุกสาขา
neu,0.99% จะเป็นตัว ATIV กับ Yaris ครับ ถ้า Fortuner ดอกเบี้ยตํ่าสุดจะอยู่ที่ 1.89% ครับ
neu,Mazda cx5
pos,นี่คือ BMW M2 ที่พัฒนาได้อย่างสมบูรณ์แบบ แรงบิดเท่า M3 ขับมันส์ด้วยเกียร์ Manual ในร่างกะทัดรัด
neg,อัลติส2008ใช้lpgวิ่งดี พอมาใช้น้ำมันวิ่งสะดุด สาเหตุเพราะอะไร ต้องล้างหัวฉีดมั้ยครับ
neu,ดีแม็ก ดาวเท่าไร. ผ่อนเดือนละประมาณเท่าไรค่ะ
neg,จริงๆแล้วฮอนด้าอะหลั่ยมักจะแพงกว่าโตโยต้าที่มีอะหลั่ยหลายเกรดให้เลือก..จบ!!
pos,มีดีแม็กปี2016ใหมครับ
pos,อยากได้ๆฮอนด้าซีวิค
pos,ล้ออัลเมร่าสวยกว่าอีก555
neu,เผยแล้วราคา Toyota C-HR 2018 http://acarnewsonline.com/carbusiness/toyota-c-hr-2018
neu,"วินมอไซ์เคยคุยกันว่าจะซื้อ honda accord นึกว่าพูดเล่นปรากฏว่าตอนเย็นขับมาจริงๆ รายดีนะ เดือนนึงเป็นแสนก็มี เสื้อวินตัวละ 100,000 ไม่ใช่ถูกเลยๆ มีมาเฟีย ทหารคุมอีกที จ่ายให้ตำรวจอีกต่อนึง ในกทมรายได้อีกเรทนึง"
neu,สนใจยาริส
pos,ชอบ Nissan X-Trail ค่ะ สวยหรู ขับง่ายปลอดภัย สมรรถนะเยี่ยม ประหยัดน้ำมัน
neu,รักจังรถHonda city รถประจำตระกูลเล็กๆของครอบครัวเรา จำได้ว่ารถคันนี้เข้ามาร่วมครอบครัวเรา..ตอนนั้นเรายังตัวเล็ก จนโตเป็นสาวแล้วค่ะตอนนี้55+ เหมาะกับครอบครัวขนาดเล็ก อยากบอกว่าเจ้าCityอายุยืนมาก.. สะดวกสบาย..มีที่เก็บของกว้าง ทนแกร่ง ขับขี่คล่องตัว ประหยัดนำ้มัน คุ้มค่ากับการใช้รถคันนี้ รู้สึกว่าพ่อตัดสินใจได้ถูกต้องจริงๆที่ซื้อเจ้ามาใช้ ตอนนี้เราครอบครอง ขับเองได้แล้ว อยากจะพาน้องสาวไปดูหนังกับพี่กัน พะยอม ลำเภาว์ #ฮอนด้าที่รัก #EnjoyHondaThailand
neu,เรนเจอร์ราคามือสองไม่ได้หนีรีโว่เลย ใครที่บอกว่าโตขายต่อราคาดีอันนั้นมันยุควีโก้ ไม่ใช้รีโว่แน่นอน ตื่นๆๆได้แล้วครับ
neu,รีโว่มีควันมั้ยคับ
neu,มีฟอร์ดเรนเจอร์สีประตูปี2017ไหมครับ
neu,คือผมสายฮาร์ดคอร์อยากได้แบบ4*4เกียร์ธรรมดาตัดออพชั่นสารพัดลงไห้ราคาพอๆกับนาวาร่า4*4เกียร์ธรรมดา แต่เชฟฯมีแต่ออโต้ตัวท๊อป
neu,ฟอร์จูนเนอร์ มีแคมเปญดอกเบี้ยเริ่มต้น 1.99 % ครับ
neu,5555555 #ToyotaBuzz #อาร์ตพศุตม์
pos,Jazz RS+ กับ Mazda 2 1.5 XD High Connect ตัวไหนน่าสนใจกว่ากันครับ ปัจจุบันใช้ Mirage ขับคนเดียว (ไป-กลับที่ทำงาน 50 กม) ถ้าถนนโล่งขับเรื่อย ๆ 80-100 แต่ชอบมุดหลบรถที่ขับช้าขวางทาง แล้วก็กลับไปความเร็วปกติ แต่เกียร์ CVT ของ Mirage มันตอบสนองช้าจนน่าหงุดหงิด เลยไม่แน่ใจว่าของ Jazz มันจะลบข้อด้อยตรงนี้ไปได้ไหมครับ ปล. ตอนแรกเล็ง CX-3 2.0 S แต่เริ่มมองว่ามันเกินความจำเป็น และพื้นที่ภายใน (รวมถึง Ground clearance) มันไม่ต่างกับ Mazda 2 เลย (กับส่วนต่าง 2 แสนบาท) (และค่าประกัน + ภาษี + ซ่อม + น้ำมัน น่าจะต่างกันประมาณนึง)
neg,ผมไม่เข้าใจทำไมมาสด้า มันไม่ทำภายในให้มันกว้างๆ บ้านผมใช้ทั้ง 3 ค่ายเลย วีออส แจ๊ส สอง ใช้ทั้ง3คัน วิ่งทางไกล ให้ทายว่านั่งคันไหนทรมานสุด แถว2 นั่งอัดกัน3คน พัทยา-ขอนแก่น บอกเลย เมื่อย
neg,เป็นเรื่องของภาพลักษณ์รถยี่ห้อ และรุ่นนั้นครับ แต่เดิมโตโยต้าไม่ได้มีปัญหาอะไร แต่ยี่ห้ออื่นมีเรื่องแบบนี้อยู่ (เราถึงไม่เห็นบางยี่ห้อที่เอามาทำแท็กซี่เลย) อัลติสตอนออกใหม่ รถที่จะถูกเอาไปทำแท็กซี่ยังใช้ชื่อ Limo เลย ไม่ได้แปะป้ายอัสติสที่ตัวรถ
neu,เดี๋ยวผมเอานาวาร่าไปเทรินได้ไหมครับ
neu,เปิดมุมมองใหม่ด้วยซันรูฟ พร้อมระบบ One-touch ใน Honda Accord Hybrid ในอีกระดับให้กับรถของคุณ สัมผัส ฮอนด้า แอคคอร์ด ไฮบริด แบบ 360 องศา ได้ใน www.honda.co.th/accordhybrid
neg,คือประเด็น ถ้า segment เดียวกันทางเลือกอีกทาง ก็ honda ซึ่งแย่ chr (ความรู้สึกส่วนตัวเพราะขับรถเร็ว) จึงไม่อยากเทียบรถรุ่นปัจจุบันเพราะ เทคโนโลีการพัฒนามันต่างแค่อ่าน spec ก็รู้แล้ว ถ้าการพัฒนาถึงขั้นได้ ถ้ารถทำความรถระดับ 170-180 แล้วยังคงสภาพ ได้ พวกมาลัยแน่น ก็คงต้องเป็น GS ที่ หลายๆ ท่านทองว่ารถจีน แต่ก็ยังทำออกมาได้ดีกว่า ญี่ปุ่น อาจตะเพราะพื้นฐานช่วงล่างยังคงระบบ ของอังกฤษไว้ ส่วนตัวถ้าถามว่าตะลึงไหม ก็เฉยๆ นะครับ ดังนั้น การพัฒนารถยนต์ให้แรงม้าเยอะต้องควบคู่กับช่วงล่างด้วย ผมใช้ mg5 อยู่ ก็จะเข้าใจว่า altis คงต้องพัฒนาเรื่องช่วงล่าง แต่เรื่องอื่นนอมรับ ส่า toyota ชนะขาดในหลายๆ เรื่องยกเว้นเครื่องยนต์กับช่วงล่างครับ
neg,เปิด 2018 Mazda3 ใหม่ เน้นเพิ่มออพชั่น ราคาแพงขึ้นอีกเล็กน้อย #Mazda
neg,ถ้ามาตามแบบนี้มันยังคงแพ้ มาสด้าสอง กับสวิฟอยู่ดี สวยกว่ารุ่นเก่า แต่มันยังดูเชยกว่าคู่แข่ง
neu,ตอนนี้ก็ใช้ x-trail อยู่ ค่ะ
neu,Altisก็ขึ้นได้สบายไปมาแว้ววว รถบรรทุกหินก็ขึ้นได้ รถเก็งขนาดเล็กก็ขึ้นได้ เห็นตอนไปสวนกันมาหลายคันอยู่
pos,สนใจรุ่น X-Trail รบกวนของราคา กับโปรโมชั่นด้วยคะ ขอบคุณคะ
neg,รถหายแถวบ้านเราด้วย...ฮอนด้าว่าไงเนี้ย รถฮอนด้ารุ่นใหม่ๆแบบนี้ แค่มีรีโมทก็สตาร์ทออกไปได้ แล้วเค้ามีรีโมทเหมือนเจ้าของรถได้ไง
neu,"สำหรับรถนิสสัน โน๊ตราคาเริ่มต้น 568,000 บาท ครับ คุณลูกค้าสามารถคลิกดูรายละเอียดข้อเสนอพิเศษได้ที่ https://www.nissan.co.th/offers/nissan-note.html ครับ"
pos,สวยมากครับ Honda Civic ชอบๆกำลังจะไปจองพอดีเลยครับ
neg,เช้านี้เอารถเข้าไปศูนย์ฮอนด้าเพื่อจะติด Honda Connect แต่ทางศูนย์บอกว่า สั่งของไม่ทันและไม่ได้โปรโมชั่น ผิดหวังอย่างแรง
neg,ก็อย่างว่าละครับอะไหล่ toyota หาง่ายมีให้เลือกเยอะและราคาถูกกว่า honda
neu,"ข้อเสนอพิเศษ All New Suzuki SWIFT กับ โปรแกรม My Way ผ่อนเริ่มต้นเพียง 3,999 บาท ต่อเดือน และแคมเปญพิเศษ Loyalty Program สำหรับลูกค้า SWIFT เพียงนำ SWIFT คันเดิมมาเปลี่ยนเป็น SWIFT ใหม่ รับทันทีส่วนลดอุปกรณ์ตกแต่ง 20,000 บาท และพบกับกิจกรรมพิเศษที่โชว์รูมซูซูกิทั้งหมดทั่วประเทศ ในวันที่ 10-11 กุมภาพันธ์ นี้ ติดตามรายละเอียดเพิ่มเติมได้ที่ www.allnewsuzukiswift.com"
neg,"มาสด้า3 กับระบบไฮเอนท์ ปรี Helix เพาเวอร์ 4ch เพาเวอร์ class d .Harmotech ลำโพงกลางแหลม Focal sub 10"" Focal พร้อมแผงซาวน์หรูๆ หล่อเสียงแหลมพร้อมระบบไฟ แดมป์เก็บเสียงที่ประตู"
neu,รถเก๋งฮอนด้าไม่กล้าพิสูจน์ความทนทานเห มือนรถยี่ห้ออื่นเพราะรถที่เอามาทำแท็กซื่ต้องแกร่งจริง
neu,มาสด้า3 ปกติดีครับ
neg,Toyota Fortuner ออกแบบมาได้ยังไง โตโยต้าควรคิดสักนิดนะคะ ก่อนจะออกแบบรถมาขาย ส่องมามองไม่เห็นอะไรเลย นอกจากไฟ
neu,คัมรี่ของผม 7พันโล ก็เปลี่ยนแล้ว
neu,“ฟอร์ด” จ่อเลิกผลิตรถยนต์หลายรุ่น เน้นรถสปอร์ต-รถบรรทุก เพิ่มกำไร
pos,เชียงใหม่ ดอยตุง ภูชี้ฟ้า -ดอยผาตั้ง เชียงของ เชียงราย ถึงสุราษฎร์ธานี หายห่วง และ ประหยัดน้ำมันสุดๆ กับ แคปติวา
neg,ไม่ชอบนิสสัน
neu,Honda crv
neu,ไป FORTUNER หรอครับ เท่าที่ใช้มาเป็นรถที่ดีแต่ราคาสูงกว่าคุณภาพนะครับ พูดเลย
neu,รุ่น All New CIVIC ที่รัก รักที่สุด ขับสบาย รถดีไซน์สวยสุดๆ 😍 ไปดูหนังกันงับ
neu,จัด mu x 4 คัน จ่ายสด พาคนขายไปกินอาหารเย็น 10 มื้อ
neu,พูดถึงความปลอดภัยใครๆก็ต้องสนใจเป็นพิเศษ ดียิ่งกว่านั้นเมื่อความปลอดภัยอย่างที่สุดมาพร้อมกับรถ MG รถที่ได้รับความนิยมมากมนปัจจุบัน
neu,"สวัสดีค่ะ สำหรับโปรโมชั่นผ่อน 9,999 บาท ดาวน์ที่ 25% เงินดาวน์ 311,000 บาท ผ่อนนาน 96 เดือน เดือนที่ 1-12 ผ่อนเดือนละ 7,537 และเดือนที่ 13-96 ผ่อนเดือนละ 12,588 บาท ในรถยนต์เชฟโรเลต เทรลเบลเซอร์ ใหม่ ราคาเริ่มต้น 1,244,000 บาท ค่ะ หากลูกค้าต้องการทราบเงื่อนไขการดาวน์สุดพิเศษเพิ่มเติม Inbox มาหาเราได้เลยนะคะ <3"
neu,ไฟหน้าเหมือนฟอร์จูนเนอร์ มาก
neg,ใช้มาสด้า 2... มา 2 คันล่ะ บอกเลย รถแรง หนึบ ตัวใหม่นี่ ประหยัดนำ้มันฝุดๆ... แต่ล่าสุด อะไหล่รอนานมาก รอจนลืม.... กระจกมองข้างเสีย สั่งอะไหล่ เกือบ1เดือน 😆😆😆 #ช่างบางศูนย์ เด่วนี้ ง่อยแดกมาก ไม่ค่อยรู้เรื่องเลย... #ชอบบอกส่าบูกค้าคิดไปเอง🙄
pos,ชอบ Honda Civic มานานแล้วครับดีไซน์สวยรูปลักษณ์โดดเด่น ดูด Sport เร้าใจ
neg,พ่อผมก็ขับฟอจูนเนอ เวลาขับตามกันมาโคตรแสบตา ไม่รู้จะแก้ยังไงเหมือนกัน ไฟจากโรงงาน ไม่รู้ว่ามันจะเป็นแบบนี้ ได้แต่พยายามขับแต่กลางวัน แต่บ้างทีมันก็จำเป็นต้องขับกลางคืน ให้คนขับฟอจูนเนอมาตอบ จะแก้ไขอะไรได้อะ ร้องเรียนหรือฟ้องกับโตโยต้า น่าจะดีกว่าถ้ามีคนฟ้องเยอะๆ โตโยต้าอาจเปิดแก้ไขให้ฟรีก็ได้ หวังว่านะ
neu,ถ้าเราจองรถปี60รับรถในช่วงเค้ามีโปรเพิ่มเราจะได้ทั้งโปรเลยไมค่ะ Mitsubishi Motors Thailand
pos,ชอบ Honda brio amaze เพราะ ชอบดีไซน์ที่หรูหรา แนวสปอร์ต เป็นอีโคคาร์ ประหยัดพลังงาน ภายในกว้าง สะดวกสบาย ฮอนด้าที่รัก #EnjoyHondaThailand
neu,อยากได้รายละเอียด Almera Sportech หน่อยจ้า
neu,แม็ก Hammer 16x8 ออฟ20 ถ้าใส่ฟอร์ดเรนเจอร์2016 จะล้อล้นมั้ยครับ
pos,เมืองนอกต้องนิสสันกับโตต้า. บ้านเรา. ตัวผมเองยังไม่รู้คุณภาพเท่าเมืองนอกไหม
pos,ชอบกระบะนิสสันเพราะช่วงล่างแน่น ตอนนี้มีโปรแรง น่าสนใจมาก
neu,นิสสัน อัลเมร่า ดาวน์999 ผ่อนเท่าไหร่ค่ะ
neu,Honda หากดัดแปลงเป็น Taxi BSI ขาดทันทีถึงแม้จะซื้อสดก็ตาม
neg,รักและชอบใน MG ทุกเรื่อง ที่บ้านใช้ครบเกือบหมด ทุกรุ่น ยกเว้น GS กับ ZS ฝาก MG ปรับปรุงเครื่องยนต์ เพราะมีการบริโภคน้ำมันมาก มากถึงมากที่สุด โดยเฉพาะ MG6 ในเมืองกิโลเมตรละ 4 บาทกว่า ที่รับได้ที่สุดคือ MG3 ฝากปรับปรุงด้วยนะครับ
neu,ถ้านิสสัน ไทย ยัง มามุกเดิมๆ ก็พับเสื่อ รอได้เลย
neg,สวัสดีครับเฮียณัฐและเฮียก่ำ ทั้งสองคน ผมถามหน่อยครับ ผมมีปัญหาครับแจ๊ส 2009 พอขับมาเครื่องร้อนจอดเติมน้ำมันแล้วดับเครื่องจะสตาร์ทอีกทีมันไม่ติิดตรับต้องรอสักพักถึงติดครับพี่เป็นเพราะอะไรครับแต่จอดนานๆหรือถึงเช้ามาสตาร์ทที่เดียวติดเลยครับ
neu,อยากให้มีโปร ดอกเบี้ย0% อีกจังเลยค่ะ เพราะเคยซื้อรถฮอนด้าซีวิค 0%(สำหรับข้าราชการ)มา1คัน อยากเปลี่ยนเป็นซีอาราวีมากแต่สู้ราคาไม่ไหว555😂😂
neu,สนใจ ฟอจูนเนอร์ สีดำ ขับ 4x4 ปี 10 ขึ้น
neu,ฮอนด้า ซีวิค สีแดงแรลลี่ = 16
neg,ถ้าใช้พื้นร่วมกับพรีอุส อัลติส ก็ถือว่าถูก รุ่นใกล้กัน เห็นมีบางยี่ห้อที่ขายอยู่ เอารถเล็ก 1.5 มาขยายตัวถัง ใส่เครื่อง 1.8 เพิ่มราคา จากสามแสน เป็นล้าน ยังหลอกขายคนไทยได้สบาย
neg,เรื่องสีรถมาสด้าสองตัวเครื่องดีเซลที่มีปัญหามาจากโรงงานที่คุยกันไว้ จนป่านนี้แล้วยังไม่เห็นมีใครติดต่อผมมาเลยคับแอด
neu,"ทำไมขับไปทางไหนก็เจอแต่พวก Vios,jazz,city,"
neu,รูปด้านหลังในโพส ดูแล้วไฟท้ายเหมือนเอาของมิราจกับอัลเมร่ามารวมกัน ส่วนกันชนหลังกับช่วงฝาท้ายด้านล่างนี่เหมือนมาร์ชเลย
neg,ที่ไม่นิยมเอามาทำแท็กซี่ เพราะ Honda เอามาติดแก๊สแล้วเครื่องจะปัญหาเยอะ
neu,สำหรับรถ Honda
neu,หลุดเต็ม “ราคา โตโยต้า C-HR” ก่อนเปิดตัว #ข่าวรถวันนี้
neu,mazda2 ยังประหยัดกว่าแหะ ตามกราฟ
pos,น่าสนครับจะเอามาใส่mu xครับของผมพึ่งออกมาอาทิตยกว่าเทรินได้เท่าไหร่ครับ
neu,"🚗2012 Toyota Camry 2.5 Hybrid AT เบาะเย็นปรับไฟฟ้า ม่านหลังไฟฟ้า DOLBY DIGITAL ปุ่มสตาร์ท น้ำตาล N GE NO POT ภาษีไม่ขาด 💸269,000 Jib 🆔สนใจคลิ๊กเลยครับ : https://line.me/R/ti/p/%40autocar07 ➖➖➖➖➖➖➖➖➖➖➖➖➖ ☎️ 099-999-9999 ➖➖➖➖➖➖➖➖➖➖➖➖➖"
neu,เลือกซื้อตามการใช้งานเลยครับถ้างบถึงเงินเหลือใช้ผมก็อยากซื้อ เฟอร์รารี่มาขี่เล่นสักคันเหมือนกันแต่งบไม่ถึงก็ซื้อโตโยต้ายาริสมาใช้งาน มันก็ขับได้เหมือนกันนะใช้งานก็ไม่ต่างกัน..สำหรับผมมันเกินความจำเป็นครับ
